,members,p1_members,p2_members,p1_r2,p2_r2,p1_avg_diff,p2_avg_diff
2054,"TWOWAY.1DUQ.7.euler.350,TWOWAY.1DUQ.7.euler.180","TWOWAY.1DUQ.7.euler.110,TWOWAY.1DUQ.7.euler.350","TWOWAY.1DUQ.7.euler.180,TWOWAY.1DUQ.7.euler.51",0.737124090555,0.337910111414,1.09193977623,2.22999572877
2055,"TWOWAY.1DUQ.7.euler.350,TWOWAY.1DUQ.7.euler.51","TWOWAY.1DUQ.7.euler.110,TWOWAY.1DUQ.7.euler.350","TWOWAY.1DUQ.7.euler.180,TWOWAY.1DUQ.7.euler.51",0.737124090555,0.337910111414,1.09193977623,2.22999572877
2056,"TWOWAY.1DUQ.7.euler.75,TWOWAY.1DUQ.7.euler.255","TWOWAY.1DUQ.7.euler.75,TWOWAY.1DUQ.7.euler.410","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.166",0.606597485977,0.592080450405,1.14670353425,0.967206016119
2057,"TWOWAY.1DUQ.7.euler.75,TWOWAY.1DUQ.7.euler.166","TWOWAY.1DUQ.7.euler.75,TWOWAY.1DUQ.7.euler.410","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.166",0.606597485977,0.592080450405,1.14670353425,0.967206016119
2058,"TWOWAY.1DUQ.7.euler.410,TWOWAY.1DUQ.7.euler.255","TWOWAY.1DUQ.7.euler.75,TWOWAY.1DUQ.7.euler.410","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.166",0.606597485977,0.592080450405,1.14670353425,0.967206016119
2059,"TWOWAY.1DUQ.7.euler.410,TWOWAY.1DUQ.7.euler.166","TWOWAY.1DUQ.7.euler.75,TWOWAY.1DUQ.7.euler.410","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.166",0.606597485977,0.592080450405,1.14670353425,0.967206016119
2060,"TWOWAY.1DUQ.7.euler.40,TWOWAY.1DUQ.7.euler.443","TWOWAY.1DUQ.7.euler.40,TWOWAY.1DUQ.7.euler.292","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.61",0.590921655169,0.735390278653,0.968585658974,0.870591127626
2061,"TWOWAY.1DUQ.7.euler.40,TWOWAY.1DUQ.7.euler.61","TWOWAY.1DUQ.7.euler.40,TWOWAY.1DUQ.7.euler.292","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.61",0.590921655169,0.735390278653,0.968585658974,0.870591127626
2062,"TWOWAY.1DUQ.7.euler.292,TWOWAY.1DUQ.7.euler.443","TWOWAY.1DUQ.7.euler.40,TWOWAY.1DUQ.7.euler.292","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.61",0.590921655169,0.735390278653,0.968585658974,0.870591127626
2063,"TWOWAY.1DUQ.7.euler.292,TWOWAY.1DUQ.7.euler.61","TWOWAY.1DUQ.7.euler.40,TWOWAY.1DUQ.7.euler.292","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.61",0.590921655169,0.735390278653,0.968585658974,0.870591127626
2064,"TWOWAY.1DUQ.7.euler.271,TWOWAY.1DUQ.7.euler.193","TWOWAY.1DUQ.7.euler.271,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.193,TWOWAY.1DUQ.7.euler.436",0.568551669971,0.744378337767,1.06826703588,0.83251028051
2065,"TWOWAY.1DUQ.7.euler.271,TWOWAY.1DUQ.7.euler.436","TWOWAY.1DUQ.7.euler.271,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.193,TWOWAY.1DUQ.7.euler.436",0.568551669971,0.744378337767,1.06826703588,0.83251028051
2066,"TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.193","TWOWAY.1DUQ.7.euler.271,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.193,TWOWAY.1DUQ.7.euler.436",0.568551669971,0.744378337767,1.06826703588,0.83251028051
2067,"TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.436","TWOWAY.1DUQ.7.euler.271,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.193,TWOWAY.1DUQ.7.euler.436",0.568551669971,0.744378337767,1.06826703588,0.83251028051
2068,"TWOWAY.1DUQ.7.euler.45,TWOWAY.1DUQ.7.euler.479","TWOWAY.1DUQ.7.euler.45,TWOWAY.1DUQ.7.euler.327","TWOWAY.1DUQ.7.euler.479,TWOWAY.1DUQ.7.euler.31",0.480355280828,0.681806059196,1.111173308,0.785519279055
2069,"TWOWAY.1DUQ.7.euler.45,TWOWAY.1DUQ.7.euler.31","TWOWAY.1DUQ.7.euler.45,TWOWAY.1DUQ.7.euler.327","TWOWAY.1DUQ.7.euler.479,TWOWAY.1DUQ.7.euler.31",0.480355280828,0.681806059196,1.111173308,0.785519279055
2070,"TWOWAY.1DUQ.7.euler.327,TWOWAY.1DUQ.7.euler.479","TWOWAY.1DUQ.7.euler.45,TWOWAY.1DUQ.7.euler.327","TWOWAY.1DUQ.7.euler.479,TWOWAY.1DUQ.7.euler.31",0.480355280828,0.681806059196,1.111173308,0.785519279055
2071,"TWOWAY.1DUQ.7.euler.327,TWOWAY.1DUQ.7.euler.31","TWOWAY.1DUQ.7.euler.45,TWOWAY.1DUQ.7.euler.327","TWOWAY.1DUQ.7.euler.479,TWOWAY.1DUQ.7.euler.31",0.480355280828,0.681806059196,1.111173308,0.785519279055
2072,"TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.41","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.41,TWOWAY.1DUQ.7.euler.293",0.155938345712,0.541735255917,2.22772157539,1.05249559273
2073,"TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.293","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.41,TWOWAY.1DUQ.7.euler.293",0.155938345712,0.541735255917,2.22772157539,1.05249559273
2074,"TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.41","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.41,TWOWAY.1DUQ.7.euler.293",0.155938345712,0.541735255917,2.22772157539,1.05249559273
2075,"TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.293","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.41,TWOWAY.1DUQ.7.euler.293",0.155938345712,0.541735255917,2.22772157539,1.05249559273
2076,"TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.305","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.456","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.133",0.652522831755,0.736133430373,0.938450328121,1.40369316255
2077,"TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.133","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.456","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.133",0.652522831755,0.736133430373,0.938450328121,1.40369316255
2078,"TWOWAY.1DUQ.7.euler.456,TWOWAY.1DUQ.7.euler.305","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.456","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.133",0.652522831755,0.736133430373,0.938450328121,1.40369316255
2079,"TWOWAY.1DUQ.7.euler.456,TWOWAY.1DUQ.7.euler.133","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.456","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.133",0.652522831755,0.736133430373,0.938450328121,1.40369316255
2080,"TWOWAY.1DUQ.7.euler.391,TWOWAY.1DUQ.7.euler.106","TWOWAY.1DUQ.7.euler.391,TWOWAY.1DUQ.7.euler.283","TWOWAY.1DUQ.7.euler.106,TWOWAY.1DUQ.7.euler.174",0.5615596045,0.630466102127,1.06999384924,1.25609429232
2081,"TWOWAY.1DUQ.7.euler.391,TWOWAY.1DUQ.7.euler.174","TWOWAY.1DUQ.7.euler.391,TWOWAY.1DUQ.7.euler.283","TWOWAY.1DUQ.7.euler.106,TWOWAY.1DUQ.7.euler.174",0.5615596045,0.630466102127,1.06999384924,1.25609429232
2082,"TWOWAY.1DUQ.7.euler.283,TWOWAY.1DUQ.7.euler.106","TWOWAY.1DUQ.7.euler.391,TWOWAY.1DUQ.7.euler.283","TWOWAY.1DUQ.7.euler.106,TWOWAY.1DUQ.7.euler.174",0.5615596045,0.630466102127,1.06999384924,1.25609429232
2083,"TWOWAY.1DUQ.7.euler.283,TWOWAY.1DUQ.7.euler.174","TWOWAY.1DUQ.7.euler.391,TWOWAY.1DUQ.7.euler.283","TWOWAY.1DUQ.7.euler.106,TWOWAY.1DUQ.7.euler.174",0.5615596045,0.630466102127,1.06999384924,1.25609429232
2084,"TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.402","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.472","TWOWAY.1DUQ.7.euler.402,TWOWAY.1DUQ.7.euler.36",0.589708001455,0.651854721339,1.13618732135,1.15876471383
2085,"TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.36","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.472","TWOWAY.1DUQ.7.euler.402,TWOWAY.1DUQ.7.euler.36",0.589708001455,0.651854721339,1.13618732135,1.15876471383
2086,"TWOWAY.1DUQ.7.euler.472,TWOWAY.1DUQ.7.euler.402","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.472","TWOWAY.1DUQ.7.euler.402,TWOWAY.1DUQ.7.euler.36",0.589708001455,0.651854721339,1.13618732135,1.15876471383
2087,"TWOWAY.1DUQ.7.euler.472,TWOWAY.1DUQ.7.euler.36","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.472","TWOWAY.1DUQ.7.euler.402,TWOWAY.1DUQ.7.euler.36",0.589708001455,0.651854721339,1.13618732135,1.15876471383
2088,"TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.108","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.160","TWOWAY.1DUQ.7.euler.108,TWOWAY.1DUQ.7.euler.21",0.708694646099,0.730165436917,1.49841642255,0.740141994924
2089,"TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.21","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.160","TWOWAY.1DUQ.7.euler.108,TWOWAY.1DUQ.7.euler.21",0.708694646099,0.730165436917,1.49841642255,0.740141994924
2090,"TWOWAY.1DUQ.7.euler.160,TWOWAY.1DUQ.7.euler.108","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.160","TWOWAY.1DUQ.7.euler.108,TWOWAY.1DUQ.7.euler.21",0.708694646099,0.730165436917,1.49841642255,0.740141994924
2091,"TWOWAY.1DUQ.7.euler.160,TWOWAY.1DUQ.7.euler.21","TWOWAY.1DUQ.7.euler.273,TWOWAY.1DUQ.7.euler.160","TWOWAY.1DUQ.7.euler.108,TWOWAY.1DUQ.7.euler.21",0.708694646099,0.730165436917,1.49841642255,0.740141994924
2092,"TWOWAY.1DUQ.7.euler.388,TWOWAY.1DUQ.7.euler.29","TWOWAY.1DUQ.7.euler.388,TWOWAY.1DUQ.7.euler.295","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116",0.566606463094,0.740233818374,1.33291961087,1.12175119587
2093,"TWOWAY.1DUQ.7.euler.388,TWOWAY.1DUQ.7.euler.116","TWOWAY.1DUQ.7.euler.388,TWOWAY.1DUQ.7.euler.295","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116",0.566606463094,0.740233818374,1.33291961087,1.12175119587
2094,"TWOWAY.1DUQ.7.euler.295,TWOWAY.1DUQ.7.euler.29","TWOWAY.1DUQ.7.euler.388,TWOWAY.1DUQ.7.euler.295","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116",0.566606463094,0.740233818374,1.33291961087,1.12175119587
2095,"TWOWAY.1DUQ.7.euler.295,TWOWAY.1DUQ.7.euler.116","TWOWAY.1DUQ.7.euler.388,TWOWAY.1DUQ.7.euler.295","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116",0.566606463094,0.740233818374,1.33291961087,1.12175119587
2096,"TWOWAY.1DUQ.7.euler.431,TWOWAY.1DUQ.7.euler.4","TWOWAY.1DUQ.7.euler.431,TWOWAY.1DUQ.7.euler.150","TWOWAY.1DUQ.7.euler.4,TWOWAY.1DUQ.7.euler.223",0.611006969873,0.593966578321,0.803626290229,1.10116219502
2097,"TWOWAY.1DUQ.7.euler.431,TWOWAY.1DUQ.7.euler.223","TWOWAY.1DUQ.7.euler.431,TWOWAY.1DUQ.7.euler.150","TWOWAY.1DUQ.7.euler.4,TWOWAY.1DUQ.7.euler.223",0.611006969873,0.593966578321,0.803626290229,1.10116219502
2098,"TWOWAY.1DUQ.7.euler.150,TWOWAY.1DUQ.7.euler.4","TWOWAY.1DUQ.7.euler.431,TWOWAY.1DUQ.7.euler.150","TWOWAY.1DUQ.7.euler.4,TWOWAY.1DUQ.7.euler.223",0.611006969873,0.593966578321,0.803626290229,1.10116219502
2099,"TWOWAY.1DUQ.7.euler.150,TWOWAY.1DUQ.7.euler.223","TWOWAY.1DUQ.7.euler.431,TWOWAY.1DUQ.7.euler.150","TWOWAY.1DUQ.7.euler.4,TWOWAY.1DUQ.7.euler.223",0.611006969873,0.593966578321,0.803626290229,1.10116219502
2100,"TWOWAY.1DUQ.7.euler.140,TWOWAY.1DUQ.7.euler.134","TWOWAY.1DUQ.7.euler.140,TWOWAY.1DUQ.7.euler.298","TWOWAY.1DUQ.7.euler.134,TWOWAY.1DUQ.7.euler.251",0.534903451139,0.48204361896,0.97258101404,1.12076703359
2101,"TWOWAY.1DUQ.7.euler.140,TWOWAY.1DUQ.7.euler.251","TWOWAY.1DUQ.7.euler.140,TWOWAY.1DUQ.7.euler.298","TWOWAY.1DUQ.7.euler.134,TWOWAY.1DUQ.7.euler.251",0.534903451139,0.48204361896,0.97258101404,1.12076703359
2102,"TWOWAY.1DUQ.7.euler.298,TWOWAY.1DUQ.7.euler.134","TWOWAY.1DUQ.7.euler.140,TWOWAY.1DUQ.7.euler.298","TWOWAY.1DUQ.7.euler.134,TWOWAY.1DUQ.7.euler.251",0.534903451139,0.48204361896,0.97258101404,1.12076703359
2103,"TWOWAY.1DUQ.7.euler.298,TWOWAY.1DUQ.7.euler.251","TWOWAY.1DUQ.7.euler.140,TWOWAY.1DUQ.7.euler.298","TWOWAY.1DUQ.7.euler.134,TWOWAY.1DUQ.7.euler.251",0.534903451139,0.48204361896,0.97258101404,1.12076703359
2104,"TWOWAY.1DUQ.7.euler.419,TWOWAY.1DUQ.7.euler.329","TWOWAY.1DUQ.7.euler.419,TWOWAY.1DUQ.7.euler.474","TWOWAY.1DUQ.7.euler.329,TWOWAY.1DUQ.7.euler.408",0.594261964527,0.681343537533,0.952047439733,0.891963381646
2105,"TWOWAY.1DUQ.7.euler.419,TWOWAY.1DUQ.7.euler.408","TWOWAY.1DUQ.7.euler.419,TWOWAY.1DUQ.7.euler.474","TWOWAY.1DUQ.7.euler.329,TWOWAY.1DUQ.7.euler.408",0.594261964527,0.681343537533,0.952047439733,0.891963381646
2106,"TWOWAY.1DUQ.7.euler.474,TWOWAY.1DUQ.7.euler.329","TWOWAY.1DUQ.7.euler.419,TWOWAY.1DUQ.7.euler.474","TWOWAY.1DUQ.7.euler.329,TWOWAY.1DUQ.7.euler.408",0.594261964527,0.681343537533,0.952047439733,0.891963381646
2107,"TWOWAY.1DUQ.7.euler.474,TWOWAY.1DUQ.7.euler.408","TWOWAY.1DUQ.7.euler.419,TWOWAY.1DUQ.7.euler.474","TWOWAY.1DUQ.7.euler.329,TWOWAY.1DUQ.7.euler.408",0.594261964527,0.681343537533,0.952047439733,0.891963381646
2108,"TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.740233818374,0.69216015879,1.12175119587,1.39813289292
2109,"TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.445","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.740233818374,0.69216015879,1.12175119587,1.39813289292
2110,"TWOWAY.1DUQ.7.euler.116,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.740233818374,0.69216015879,1.12175119587,1.39813289292
2111,"TWOWAY.1DUQ.7.euler.116,TWOWAY.1DUQ.7.euler.445","TWOWAY.1DUQ.7.euler.29,TWOWAY.1DUQ.7.euler.116","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.740233818374,0.69216015879,1.12175119587,1.39813289292
2112,"TWOWAY.1DUQ.7.euler.257,TWOWAY.1DUQ.7.euler.125","TWOWAY.1DUQ.7.euler.257,TWOWAY.1DUQ.7.euler.234","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.696968592518,0.698143896601,0.884673153805,0.768845266906
2113,"TWOWAY.1DUQ.7.euler.257,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.257,TWOWAY.1DUQ.7.euler.234","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.696968592518,0.698143896601,0.884673153805,0.768845266906
2114,"TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.125","TWOWAY.1DUQ.7.euler.257,TWOWAY.1DUQ.7.euler.234","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.696968592518,0.698143896601,0.884673153805,0.768845266906
2115,"TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.257,TWOWAY.1DUQ.7.euler.234","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.696968592518,0.698143896601,0.884673153805,0.768845266906
2116,"TWOWAY.1DUQ.7.euler.100,TWOWAY.1DUQ.7.euler.362","TWOWAY.1DUQ.7.euler.100,TWOWAY.1DUQ.7.euler.270","TWOWAY.1DUQ.7.euler.362,TWOWAY.1DUQ.7.euler.371",0.607877773966,0.00982553755633,1.03287807948,2.40073285483
2117,"TWOWAY.1DUQ.7.euler.100,TWOWAY.1DUQ.7.euler.371","TWOWAY.1DUQ.7.euler.100,TWOWAY.1DUQ.7.euler.270","TWOWAY.1DUQ.7.euler.362,TWOWAY.1DUQ.7.euler.371",0.607877773966,0.00982553755633,1.03287807948,2.40073285483
2118,"TWOWAY.1DUQ.7.euler.270,TWOWAY.1DUQ.7.euler.362","TWOWAY.1DUQ.7.euler.100,TWOWAY.1DUQ.7.euler.270","TWOWAY.1DUQ.7.euler.362,TWOWAY.1DUQ.7.euler.371",0.607877773966,0.00982553755633,1.03287807948,2.40073285483
2119,"TWOWAY.1DUQ.7.euler.270,TWOWAY.1DUQ.7.euler.371","TWOWAY.1DUQ.7.euler.100,TWOWAY.1DUQ.7.euler.270","TWOWAY.1DUQ.7.euler.362,TWOWAY.1DUQ.7.euler.371",0.607877773966,0.00982553755633,1.03287807948,2.40073285483
2120,"TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.95","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.217","TWOWAY.1DUQ.7.euler.95,TWOWAY.1DUQ.7.euler.379",0.570318692278,0.621749081248,1.3317854438,1.08334531221
2121,"TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.379","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.217","TWOWAY.1DUQ.7.euler.95,TWOWAY.1DUQ.7.euler.379",0.570318692278,0.621749081248,1.3317854438,1.08334531221
2122,"TWOWAY.1DUQ.7.euler.217,TWOWAY.1DUQ.7.euler.95","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.217","TWOWAY.1DUQ.7.euler.95,TWOWAY.1DUQ.7.euler.379",0.570318692278,0.621749081248,1.3317854438,1.08334531221
2123,"TWOWAY.1DUQ.7.euler.217,TWOWAY.1DUQ.7.euler.379","TWOWAY.1DUQ.7.euler.255,TWOWAY.1DUQ.7.euler.217","TWOWAY.1DUQ.7.euler.95,TWOWAY.1DUQ.7.euler.379",0.570318692278,0.621749081248,1.3317854438,1.08334531221
2124,"TWOWAY.1DUQ.7.euler.111,TWOWAY.1DUQ.7.euler.323","TWOWAY.1DUQ.7.euler.111,TWOWAY.1DUQ.7.euler.226","TWOWAY.1DUQ.7.euler.323,TWOWAY.1DUQ.7.euler.478",0.737371724224,0.443408266328,0.8525032615,1.1315171903
2125,"TWOWAY.1DUQ.7.euler.111,TWOWAY.1DUQ.7.euler.478","TWOWAY.1DUQ.7.euler.111,TWOWAY.1DUQ.7.euler.226","TWOWAY.1DUQ.7.euler.323,TWOWAY.1DUQ.7.euler.478",0.737371724224,0.443408266328,0.8525032615,1.1315171903
2126,"TWOWAY.1DUQ.7.euler.226,TWOWAY.1DUQ.7.euler.323","TWOWAY.1DUQ.7.euler.111,TWOWAY.1DUQ.7.euler.226","TWOWAY.1DUQ.7.euler.323,TWOWAY.1DUQ.7.euler.478",0.737371724224,0.443408266328,0.8525032615,1.1315171903
2127,"TWOWAY.1DUQ.7.euler.226,TWOWAY.1DUQ.7.euler.478","TWOWAY.1DUQ.7.euler.111,TWOWAY.1DUQ.7.euler.226","TWOWAY.1DUQ.7.euler.323,TWOWAY.1DUQ.7.euler.478",0.737371724224,0.443408266328,0.8525032615,1.1315171903
2128,"TWOWAY.1DUQ.7.euler.204,TWOWAY.1DUQ.7.euler.102","TWOWAY.1DUQ.7.euler.204,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.406",0.628950817997,0.586529368651,1.01293725802,1.32494809133
2129,"TWOWAY.1DUQ.7.euler.204,TWOWAY.1DUQ.7.euler.406","TWOWAY.1DUQ.7.euler.204,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.406",0.628950817997,0.586529368651,1.01293725802,1.32494809133
2130,"TWOWAY.1DUQ.7.euler.124,TWOWAY.1DUQ.7.euler.102","TWOWAY.1DUQ.7.euler.204,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.406",0.628950817997,0.586529368651,1.01293725802,1.32494809133
2131,"TWOWAY.1DUQ.7.euler.124,TWOWAY.1DUQ.7.euler.406","TWOWAY.1DUQ.7.euler.204,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.406",0.628950817997,0.586529368651,1.01293725802,1.32494809133
2132,"TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.153","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.617056521003,0.69216015879,0.911701927331,1.39813289292
2133,"TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.445","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.153","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.617056521003,0.69216015879,0.911701927331,1.39813289292
2134,"TWOWAY.1DUQ.7.euler.153,TWOWAY.1DUQ.7.euler.249","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.153","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.617056521003,0.69216015879,0.911701927331,1.39813289292
2135,"TWOWAY.1DUQ.7.euler.153,TWOWAY.1DUQ.7.euler.445","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.153","TWOWAY.1DUQ.7.euler.249,TWOWAY.1DUQ.7.euler.445",0.617056521003,0.69216015879,0.911701927331,1.39813289292
2136,"TWOWAY.1DUQ.7.euler.376,TWOWAY.1DUQ.7.euler.305","TWOWAY.1DUQ.7.euler.376,TWOWAY.1DUQ.7.euler.122","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.87",0.545161570197,0.00903664508012,1.21671827625,1.91294171121
2137,"TWOWAY.1DUQ.7.euler.376,TWOWAY.1DUQ.7.euler.87","TWOWAY.1DUQ.7.euler.376,TWOWAY.1DUQ.7.euler.122","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.87",0.545161570197,0.00903664508012,1.21671827625,1.91294171121
2138,"TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.305","TWOWAY.1DUQ.7.euler.376,TWOWAY.1DUQ.7.euler.122","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.87",0.545161570197,0.00903664508012,1.21671827625,1.91294171121
2139,"TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.87","TWOWAY.1DUQ.7.euler.376,TWOWAY.1DUQ.7.euler.122","TWOWAY.1DUQ.7.euler.305,TWOWAY.1DUQ.7.euler.87",0.545161570197,0.00903664508012,1.21671827625,1.91294171121
2140,"TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.401","TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.37","TWOWAY.1DUQ.7.euler.401,TWOWAY.1DUQ.7.euler.151",0.603873523355,0.631669367457,1.37999404443,0.903269264414
2141,"TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.151","TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.37","TWOWAY.1DUQ.7.euler.401,TWOWAY.1DUQ.7.euler.151",0.603873523355,0.631669367457,1.37999404443,0.903269264414
2142,"TWOWAY.1DUQ.7.euler.37,TWOWAY.1DUQ.7.euler.401","TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.37","TWOWAY.1DUQ.7.euler.401,TWOWAY.1DUQ.7.euler.151",0.603873523355,0.631669367457,1.37999404443,0.903269264414
2143,"TWOWAY.1DUQ.7.euler.37,TWOWAY.1DUQ.7.euler.151","TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.37","TWOWAY.1DUQ.7.euler.401,TWOWAY.1DUQ.7.euler.151",0.603873523355,0.631669367457,1.37999404443,0.903269264414
2144,"TWOWAY.1DUQ.7.euler.67,TWOWAY.1DUQ.7.euler.193","TWOWAY.1DUQ.7.euler.67,TWOWAY.1DUQ.7.euler.210","TWOWAY.1DUQ.7.euler.193,TWOWAY.1DUQ.7.euler.134",0.627265084078,0.681962756945,1.28757059328,0.883014026715
